Filename,Measurement Code,Measurement Type,50,63,80,100,125,160,200,250,315,400,500,630,800,1000,1250,1600,2000,2500,3150,4000,5000,6300,8000,10000,full
Grouped data.txt,4C2NHiFi,ToptStart (dB),-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,,,,,-5.000
Grouped data.txt,4C2NHiFi,ToptEnd (dB),-32.000,-33.000,-30.000,-29.000,-32.000,-28.000,-26.000,-20.000,-24.000,-24.000,-23.000,-23.000,-29.000,-34.000,-24.000,-39.000,-20.000,-51.000,-40.000,-47.000,,,,,-31.000
Grouped data.txt,4C2NHiFi,T60M (s),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,0.000
Grouped data.txt,4C2NHiFi,C50 (dB),-9.51,1.52,-3.75,-6.98,-5.94,-5.77,-4.61,-6.64,-5.45,-3.63,-5.80,-6.64,-6.64,-4.70,-4.61,-4.95,-4.84,-3.56,-2.38,-3.59,,,,,-4.35
Grouped data.txt,4C2NHiFi,C80 (dB),-6.50,2.00,-2.35,-4.87,-3.97,-5.04,-3.65,-3.88,-4.29,-1.72,-4.61,-5.18,-3.56,-2.31,-0.51,-2.32,-1.75,-0.15,0.66,0.01,,,,,-1.89
Grouped data.txt,4C2NHiFi,D50 (%),10.1,58.6,29.7,16.7,20.3,20.9,25.7,17.8,22.2,30.3,20.8,17.8,17.8,25.3,25.7,24.2,24.7,30.6,36.6,30.4,,,,,26.9
Grouped data.txt,4C2NHiFi,TS (s),0.226,0.122,0.198,0.233,0.177,0.240,0.238,0.244,0.268,0.221,0.249,0.266,0.220,0.175,0.153,0.162,0.144,0.117,0.112,0.125,,,,,0.165
Grouped data.txt,4D2NHiFi,EDT (s),1.894,1.979,2.676,2.882,2.672,4.225,3.895,3.970,3.989,4.019,3.170,3.515,2.589,2.791,2.548,2.329,1.967,1.547,1.494,1.866,,,,,2.454
Grouped data.txt,4D2NHiFi,T20 (s),2.061,1.998,3.059,3.100,3.411,0.000,0.000,0.000,0.000,0.000,3.389,3.410,2.886,2.593,2.446,2.337,1.763,1.581,1.659,1.798,,,,,3.044
Grouped data.txt,4D2NHiFi,T30 (s),2.184,2.105,0.000,0.000,2.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.473,2.307,1.821,1.575,1.672,1.810,,,,,0.000
Grouped data.txt,4D2NHiFi,Topt (s),2.068,1.977,3.070,3.363,3.933,3.710,3.052,4.344,3.666,3.824,3.399,3.410,2.843,2.621,2.477,2.300,1.841,1.622,1.678,1.807,,,,,3.046
Grouped data.txt,4D2NHiFi,ToptStart (dB),-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,,,,,-5.000
Grouped data.txt,4D2NHiFi,ToptEnd (dB),-26.000,-24.000,-29.000,-20.000,-20.000,-20.000,-20.000,-22.000,-24.000,-23.000,-24.000,-25.000,-33.000,-34.000,-36.000,-39.000,-46.000,-52.000,-46.000,-48.000,,,,,-30.000
Grouped data.txt,4D2NHiFi,T60M (s),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,0.000
Grouped data.txt,4D2NHiFi,C50 (dB),-1.09,-5.76,-2.74,-5.10,-1.97,-5.34,-8.37,-7.75,-4.72,-2.56,-3.26,-4.23,-2.88,-1.83,-2.04,-1.35,-1.39,-1.21,-1.22,-1.85,,,,,-2.44
Grouped data.txt,4D2NHiFi,C80 (dB),1.53,-1.97,-1.87,-1.84,-0.25,-3.79,-5.02,-4.73,-3.15,-1.78,-2.21,-1.52,-0.29,0.29,-0.68,0.17,0.49,1.30,1.31,0.18,,,,,-0.48
Grouped data.txt,4D2NHiFi,D50 (%),43.7,21.0,34.7,23.6,38.9,22.6,12.7,14.4,25.2,35.7,32.1,27.4,34.0,39.6,38.5,42.3,42.1,43.1,43.0,39.5,,,,,36.3
Grouped data.txt,4D2NHiFi,TS (s),0.121,0.159,0.186,0.202,0.186,0.295,0.298,0.272,0.263,0.220,0.208,0.214,0.163,0.154,0.148,0.135,0.123,0.104,0.097,0.120,,,,,0.153
Grouped data.txt,4D2NHiFi,EDT (s),2.038,2.051,2.691,2.607,3.019,4.666,3.514,4.419,4.131,3.980,3.377,3.013,2.917,2.676,2.224,2.291,2.022,1.559,1.627,1.762,,,,,2.414
Grouped data.txt,4D2NHiFi,T20 (s),2.439,2.454,3.079,3.632,3.548,0.000,0.000,0.000,0.000,0.000,3.301,3.093,2.717,2.722,2.362,2.181,1.724,1.563,1.704,1.816,,,,,3.121
Grouped data.txt,4D2NHiFi,T30 (s),2.485,2.503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.473,2.214,1.770,1.520,1.653,1.805,,,,,0.000
Grouped data.txt,4D2NHiFi,Topt (s),2.481,2.503,3.113,3.654,3.580,0.000,3.684,3.926,4.077,3.955,3.294,3.058,2.726,2.682,2.469,2.214,1.778,1.562,1.649,1.819,,,,,2.983
Grouped data.txt,4D2NHiFi,ToptStart (dB),-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,,,,,-5.000
Grouped data.txt,4D2NHiFi,ToptEnd (dB),-36.000,-35.000,-29.000,-24.000,-28.000,-5.000,-23.000,-22.000,-22.000,-20.000,-26.000,-27.000,-31.000,-34.000,-37.000,-40.000,-37.000,-55.000,-53.000,-48.000,,,,,-20.000
Grouped data.txt,4D2NHiFi,T60M (s),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,0.000
Grouped data.txt,4D2NHiFi,C50 (dB),-1.71,-4.72,-2.32,-4.65,-1.43,-7.83,-8.01,-7.13,-2.89,-3.33,-4.06,-2.87,-2.87,-0.30,0.10,-0.42,-1.24,-1.85,-0.52,-1.52,,,,,-1.96
Grouped data.txt,4D2NHiFi,C80 (dB),0.93,-0.95,-1.57,-1.44,0.42,-5.63,-6.42,-5.16,-1.57,-2.00,-2.60,-1.67,-1.42,1.48,0.91,0.58,0.44,0.57,2.37,0.83,,,,,-0.23
Grouped data.txt,4D2NHiFi,D50 (%),40.3,25.2,36.9,25.5,41.8,14.2,13.7,16.2,34.0,31.7,28.2,34.1,34.0,48.3,50.6,47.6,42.9,39.5,47.0,41.3,,,,,38.9
Grouped data.txt,4D2NHiFi,TS (s),0.134,0.157,0.183,0.195,0.190,0.346,0.268,0.284,0.242,0.241,0.223,0.197,0.191,0.143,0.128,0.131,0.120,0.105,0.093,0.114,,,,,0.148
Grouped data.txt,5B2NHiFi 2,EDT (s),2.143,1.439,2.201,3.164,2.848,3.337,3.950,3.408,3.796,3.853,3.819,3.823,3.208,2.468,2.367,2.001,1.716,1.748,1.570,1.873,,,,,2.420
Grouped data.txt,5B2NHiFi 2,T20 (s),2.064,1.627,2.854,3.183,2.894,2.755,0.000,0.000,3.029,0.000,3.493,3.428,2.713,2.578,2.458,2.287,1.774,1.516,1.637,1.780,,,,,2.788
Grouped data.txt,5B2NHiFi 2,T30 (s),2.127,1.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.403,2.290,1.826,1.545,1.696,1.819,,,,,0.000
Grouped data.txt,5B2NHiFi 2,Topt (s),2.033,1.978,2.754,3.191,2.929,2.849,3.693,4.055,3.038,3.509,3.336,3.213,2.742,2.559,2.402,2.281,1.871,1.549,1.695,1.830,,,,,2.805
