Wedges?,Combination,Metric,50,63,80,100,125,160,200,250,315,400,500,630,800,1000,1250,1600,2000,2500,3150,4000,5000,6300,8000,10000,full
Yes,BSAJC,TS,0.042,0.0496,0.0456,0.0594,0.0564,0.0444,0.0804,0.0854,0.0638,0.0374,0.0872,0.0788,0.092,0.1042,0.0916,0.1082,0.0984,0.0788,0.079,0.0752,0.0712,0.06,0.0586,0.047,0.0768
Yes,BSAJC,Topt,0.5894,0.694,0.7388,0.896,0.9386,0.9074,0.9092,0.9084,1.046,1.1268,1.336,1.2758,1.291,1.396,1.4036,1.3672,1.35,1.3024,1.273,1.1164,0.9836,0.8682,0.6928,0.641,1.4022
Yes,BUPAJC,C50,8.286,3.948,1.362,4.338,1.868,5.316,-2.102,0.004,1.006,-0.94,-6.504,-4.622,-4.296,-5.932,-3.434,-4.012,-4.126,-4.474,-5.088,-3.142,-3.354,-3.824,-2.434,-1.23,-3.172
Yes,BUPAJC,C80,9.11,9.274,10.43,8.646,6.322,6.688,4.828,2.452,1.818,2.382,2.154,2.764,1.21,1.492,1.272,1.464,1.172,0.164,0.74,1.48,0.766,2.022,3.178,5.486,2.052
Yes,BUPAJC,D50,87.08,71.28,57.76,73.08,60.6,77.28,38.14,50.02,55.78,44.62,18.26,25.64,27.14,20.32,31.2,28.42,27.88,26.3,23.68,32.68,31.62,29.28,36.36,42.98,32.52
Yes,BUPAJC,EDT,0.6892,0.6416,0.614,0.4996,0.8248,1.0018,1.0486,0.877,1.3452,1.0084,0.983,1.1074,1.4336,1.1948,1.1234,1.336,1.068,1.1904,1.2864,1.053,0.9852,0.9064,0.7658,0.6454,1.019
Yes,BUPAJC,T20,0.4242,0.707,0.9232,0.6984,0.7928,0.9262,0.875,0.9952,1.0192,1.0454,1.1898,1.2664,1.269,1.4086,1.2634,1.3256,1.3896,1.2972,1.1906,1.0864,0.9844,0.8142,0.7268,0.6432,1.284
Yes,BUPAJC,T30,0.5228,0.7556,0.8676,0.8356,0.9202,0.9352,0.9584,0.9892,1.1094,1.0376,1.2346,1.281,1.3482,1.4046,1.3422,1.3336,1.3232,1.2858,1.2478,1.1242,1.0108,0.8704,0.7672,0.7048,1.8288
Yes,BUPAJC,T60M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,BUPAJC,TS,0.0358,0.0452,0.044,0.047,0.052,0.042,0.0788,0.073,0.0748,0.084,0.0982,0.093,0.1062,0.0996,0.0944,0.1034,0.0982,0.1026,0.104,0.0932,0.0902,0.083,0.0726,0.06,0.0884
Yes,BUPAJC,Topt,0.4658,0.6894,0.8104,0.7348,0.8442,0.9538,0.9316,1.0868,1.153,1.1066,1.252,1.3362,1.368,1.4434,1.3328,1.3346,1.3578,1.2872,1.2068,1.0998,1.0074,0.8058,0.7668,0.6712,1.3538
Yes,WEAlterfacingAJC,C50,7.088,12.868,8.488,8.334,10.806,5.924,8.666,6.942,7.712,8.04,4.46,4.982,6.212,7.364,5.08,2.628,7.978,9.04,10.122,8.578,11.846,13.854,15.988,12.88,10.432
Yes,WEAlterfacingAJC,C80,15.004,16.196,9.58,10.142,13.466,10.512,10.674,9.89,11.76,9.85,6.448,6.742,7.258,8.956,7.884,4.516,9.094,10.432,11.536,10.442,13.838,15.55,17.836,15.958,12.244
Yes,WEAlterfacingAJC,D50,83.64,95.08,87.58,87.2,92.32,79.66,88.04,83.16,85.52,86.42,73.62,75.86,80.7,84.5,76.3,64.7,86.28,88.92,91.14,87.84,93.86,96.06,97.56,95.08,91.68
Yes,WEAlterfacingAJC,EDT,0.3444,0.246,0.5748,0.5798,0.284,0.4314,0.3626,0.5008,0.4136,0.6272,0.9438,0.9182,1.1996,1.1284,1.1258,1.3736,1.157,0.7718,0.5908,0.7238,0.2492,0.0828,0.0456,0.1898,0.361
Yes,WEAlterfacingAJC,T20,0.6242,0.355,0.518,0.506,0.9706,0.8606,0.9586,0.8834,1.0316,1.165,1.1318,1.1578,1.29,1.2858,1.332,1.2868,1.2624,1.2252,1.1408,1.0676,0.9548,0.7916,0.6618,0.5654,1.0884
Yes,WEAlterfacingAJC,T30,0.6372,0.5904,0.427,0.5806,0.901,0.9294,1.0004,0.8956,0.9554,1.123,1.1354,1.222,1.2896,1.311,1.3516,1.3772,1.2622,1.2768,1.166,1.071,0.9308,0.814,0.694,0.5682,1.1932
Yes,WEAlterfacingAJC,T60M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,WEAlterfacingAJC,TS,0.034,0.023,0.0274,0.025,0.021,0.033,0.027,0.029,0.028,0.028,0.045,0.046,0.0358,0.028,0.0436,0.0672,0.026,0.021,0.015,0.02,0.011,0.0074,0.005,0.0086,0.014
Yes,WEAlterfacingAJC,Topt,0.6542,0.46,0.4636,0.6282,0.8416,0.902,1.053,1.0014,1.0068,1.1528,1.229,1.237,1.2812,1.3584,1.355,1.2576,1.2656,1.2808,1.1818,1.0724,0.9588,0.8316,0.711,0.575,1.1106
Yes,WEUPAJC,C50,5.706,13.7,5.864,8.774,4.516,2.458,1.098,-0.646,3.526,3.384,3.164,2.25,4.698,1.994,3.64,5.02,2.954,5.608,5.198,2.734,2.556,3.234,4.122,4.662,3.796
Yes,WEUPAJC,C80,12.986,16.794,9.054,9.78,8.544,8.004,6.78,5.214,4.83,4.716,4.704,4.976,7.434,4.124,6.036,6.35,3.924,7.326,7.638,5.22,5.454,6.052,7.312,8.872,6.314
Yes,WEUPAJC,D50,78.82,95.9,79.44,88.3,73.86,63.78,56.26,46.28,69.26,68.56,67.44,62.7,74.68,61.28,69.8,76.08,66.38,78.44,76.78,65.26,64.3,67.8,72.08,74.52,70.56
Yes,WEUPAJC,EDT,0.3866,0.2416,0.5702,0.5408,0.7228,0.5602,0.7502,0.7942,0.7514,1.1234,1.1372,1.2846,0.9006,1.3502,1.2034,1.3416,1.506,1.3292,1.044,0.9712,0.8838,0.8488,0.6712,0.5202,0.924
Yes,WEUPAJC,T20,0.621,0.4164,0.4414,0.4938,1.1514,0.941,0.8854,0.8966,0.868,0.984,1.162,1.2652,1.257,1.1674,1.2834,1.3328,1.2808,1.3296,1.158,1.0664,0.946,0.7812,0.662,0.5274,1.1716
Yes,WEUPAJC,T30,0.5776,0.503,0.3828,0.595,0.882,0.9234,0.9488,0.883,1.0122,1.0316,1.146,1.2648,1.3378,1.2998,1.3694,1.3458,1.2932,1.3114,1.2012,1.0728,0.967,0.8244,0.7256,0.5748,1.5052
Yes,WEUPAJC,T60M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,WEUPAJC,TS,0.0378,0.023,0.033,0.024,0.0466,0.051,0.053,0.063,0.046,0.0546,0.0574,0.065,0.043,0.064,0.052,0.0456,0.059,0.036,0.0348,0.055,0.05,0.0434,0.039,0.0388,0.045
Yes,WEUPAJC,Topt,0.5614,0.5204,0.4386,0.6756,0.7892,0.8576,0.9688,0.951,1.1818,0.9492,1.1722,1.293,1.3282,1.1674,1.3864,1.3408,1.3074,1.3382,1.2052,1.0742,0.9564,0.8216,0.6386,0.5616,1.1488
